"abundance.hct_ctr"	"abundance.hct_ki"	"counts.hct_ctr"	"counts.hct_ki"	"length.hct_ctr"	"length.hct_ki"	"countsFromAbundance"
0	0	0	0	1981	1981	"no"
0	0	0	0	3971.83333333334	3971.83333333334	"no"
0	0	0	0	1372.42857142857	1372.42857142857	"no"
163.345311989548	157.08451146717	1.00000000000001	1.00000000000001	1730	1724	"no"
0	0	0	0	1586.35714285714	1586.35714285714	"no"
0	0	0	0	1377.46666666667	1377.46666666667	"no"
0	0	0	0	890.222222222222	890.222222222222	"no"
163.345311989548	0	1.00000000000001	0	1713	1713	"no"
0	0	0	0	1948.25	1948.25	"no"
0	0	0	0	859.363636363636	859.363636363636	"no"
0	0	0	0	1092.14285714286	1092.14285714286	"no"
0	314.169022934341	0	2.00000000000001	986.999125161985	986.997375488281	"no"
0	0	0	0	2094.375	2094.375	"no"
163.345311989548	0	1.00000000000001	0	1733	1733	"no"
0	0	0	0	3272.66666666667	3272.66666666667	"no"
163.345311989548	0	1.00000000000001	0	1383.5	1383.5	"no"
653.381247958193	628.338045868682	4.00000000000006	4.00000000000003	945.015583455014	945.02138435166	"no"
0	0	0	0	3186.85714285714	3186.85714285714	"no"
0	0	0	0	905.444444444444	905.444444444444	"no"
0	0	0	0	1568	1568	"no"
0	0	0	0	1517.85714285714	1517.85714285714	"no"
0	0	0	0	3273	3273	"no"
0	0	0	0	1043.33333333333	1043.33333333333	"no"
0	0	0	0	2197.66666666667	2197.66666666667	"no"
0	0	0	0	3128.2	3128.2	"no"
0	0	0	0	2005.33333333333	2005.33333333333	"no"
0	0	0	0	4338.33333333333	4338.33333333333	"no"
0	0	0	0	1620	1620	"no"
163.345311989548	0	1.00000000000001	0	1955.66666666667	1979.15185553715	"no"
0	0	0	0	4600.30769230769	4600.30769230769	"no"
0	0	0	0	1460.5	1460.5	"no"
0	0	0	0	3836.33333333334	3836.33333333334	"no"
0	0	0	0	2123.5	2123.5	"no"
0	0	0	0	976.058656024319	976.058656024319	"no"
0	0	0	0	1361	1361	"no"
0	0	0	0	2771.31578947368	2771.31578947368	"no"
0	0	0	0	2480.33333333333	2480.33333333333	"no"
163.345311989548	0	1.00000000000001	0	1690	1181.46102662108	"no"
0	0	0	0	2846.23076923077	2846.23076923077	"no"
0	0	0	0	1106.75	1106.75	"no"
0	0	0	0	2410.8	2410.8	"no"
0	0	0	0	5688	5688	"no"
0	0	0	0	3214	3214	"no"
0	0	0	0	4725	4725	"no"
0	0	0	0	949	949	"no"
0	0	0	0	1997.2	1997.2	"no"
0	157.08451146717	0	1.00000000000001	926	926	"no"
0	0	0	0	2662.66666666667	2662.66666666667	"no"
0	0	0	0	2839.08333333333	2839.08333333333	"no"
0	0	0	0	1553.875	1553.875	"no"
816.726559947741	628.338045868682	5.00000000000007	4.00000000000002	1137	2042	"no"
0	0	0	0	2184.66666666667	2184.66666666667	"no"
0	0	0	0	2125.14285714286	2125.14285714286	"no"
0	0	0	0	1355.8	1355.8	"no"
0	0	0	0	1339	1339	"no"
0	0	0	0	1066.44	1066.44	"no"
0	0	0	0	916	916	"no"
0	0	0	0	2907.83333333333	2907.83333333333	"no"
0	0	0	0	2713	2713	"no"
0	0	0	0	3338.3125	3338.3125	"no"
0	0	0	0	2697	2697	"no"
0	0	0	0	1584	1584	"no"
0	157.08451146717	0	1.00000000000001	2414	2414	"no"
0	0	0	0	1053.4	1053.4	"no"
0	0	0	0	962.5	962.5	"no"
0	0	0	0	1938.4	1938.4	"no"
0	0	0	0	1697.48148148148	1697.48148148148	"no"
0	0	0	0	1416	1416	"no"
0	0	0	0	3519.66666666667	3519.66666666667	"no"
0	0	0	0	1550.5	1550.5	"no"
0	0	0	0	2137.71428571429	2137.71428571429	"no"
163.345311989548	314.169022934341	1.00000000000001	2.00000000000001	1750	1750	"no"
0	0	0	0	1313.83333333333	1313.83333333333	"no"
0	0	0	0	4657.4	4657.4	"no"
0	0	0	0	2086.99973551432	2086.99973551432	"no"
0	0	0	0	1227.07692307692	1227.07692307692	"no"
0	0	0	0	3336.6	3336.6	"no"
0	0	0	0	1779	1779	"no"
0	0	0	0	1772.55555555556	1772.55555555556	"no"
0	0	0	0	3441.82608695652	3441.82608695652	"no"
0	0	0	0	1649	1649	"no"
0	0	0	0	1069.69230769231	1069.69230769231	"no"
0	0	0	0	1450.83333333333	1450.83333333333	"no"
0	0	0	0	957.2	957.2	"no"
0	0	0	0	2583	2583	"no"
0	0	0	0	1789.57142857143	1789.57142857143	"no"
0	0	0	0	827.111111111111	827.111111111111	"no"
3936.93491215778	2486.29558410997	24.1019155322299	15.827757688444	483.000000003545	544.519904463684	"no"
0	0	0	0	7064.5	7064.5	"no"
0	0	0	0	1136.73076923077	1136.73076923077	"no"
0	0	0	0	1193.25	1193.25	"no"
0	0	0	0	3416.33333333333	3416.33333333333	"no"
0	0	0	0	2998.47619047619	2998.47619047619	"no"
0	0	0	0	642	642	"no"
0	0	0	0	1217	1217	"no"
0	0	0	0	407	407	"no"
0	0	0	0	3110.16666666667	3110.16666666667	"no"
0	0	0	0	2130.76470588235	2130.76470588235	"no"
0	0	0	0	1705.58823529412	1705.58823529412	"no"
0	0	0	0	1851.44444444444	1851.44444444444	"no"
0	0	0	0	605.571428571429	605.571428571429	"no"
0	0	0	0	2561	2561	"no"
0	0	0	0	726	726	"no"
0	0	0	0	1291.16666666667	1291.16666666667	"no"
0	0	0	0	1619.06666666667	1619.06666666667	"no"
0	0	0	0	1410.66666666667	1410.66666666667	"no"
0	0	0	0	2391.91666666667	2391.91666666667	"no"
163.345311989548	0	1.00000000000001	0	580	580	"no"
0	0	0	0	2547.42857142857	2547.42857142857	"no"
0	0	0	0	3013	3013	"no"
0	0	0	0	5064.5	5064.5	"no"
0	0	0	0	3090.5	3090.5	"no"
0	157.08451146717	0	1.00000000000001	861.665908013262	851.5	"no"
0	0	0	0	1644.625	1644.625	"no"
0	0	0	0	5625.71428571429	5625.71428571429	"no"
0	0	0	0	1119.66666666667	1119.66666666667	"no"
0	0	0	0	2223.6	2223.6	"no"
0	0	0	0	5870.94230769231	5870.94230769231	"no"
0	0	0	0	4226.41666666667	4226.41666666667	"no"
0	0	0	0	940.5	940.5	"no"
0	0	0	0	2383.25	2383.25	"no"
0	0	0	0	1902.7037037037	1902.7037037037	"no"
0	0	0	0	9051	9051	"no"
0	0	0	0	1880.83333333333	1880.83333333333	"no"
0	0	0	0	1616.8	1616.8	"no"
0	0	0	0	1065	1065	"no"
0	0	0	0	2530.1	2530.1	"no"
0	0	0	0	1505.16666666667	1505.16666666667	"no"
0	0	0	0	1255.2	1255.2	"no"
0	0	0	0	1116.92307692308	1116.92307692308	"no"
0	0	0	0	930	930	"no"
0	0	0	0	2338	2338	"no"
0	0	0	0	2145	2145	"no"
0	0	0	0	1822.81818181818	1822.81818181818	"no"
0	0	0	0	1462.46153846154	1462.46153846154	"no"
0	0	0	0	3172.5	3172.5	"no"
0	0	0	0	2387.3125	2387.3125	"no"
0	0	0	0	1599	1599	"no"
0	0	0	0	1502.66666666667	1502.66666666667	"no"
326.690623979097	0	2.00000000000003	0	679	709.801380669269	"no"
0	0	0	0	2723.5	2723.5	"no"
816.726559947741	314.16902293434	5.00000000000007	2.00000000000001	1112.66666666667	1112.66666666667	"no"
0	0	0	0	5719	5719	"no"
0	0	0	0	1871.2	1871.2	"no"
0	0	0	0	503	503	"no"
0	157.08451146717	0	1.00000000000001	2257.04729680173	2287.5	"no"
0	0	0	0	1699.44444444444	1699.44444444444	"no"
0	0	0	0	1406.5	1406.5	"no"
0	0	0	0	2475.5	2475.5	"no"
0	0	0	0	1741.42857142857	1741.42857142857	"no"
0	0	0	0	2921	2921	"no"
0	0	0	0	1835.46153846154	1835.46153846154	"no"
0	0	0	0	2244	2244	"no"
0	0	0	0	829.888888888889	829.888888888889	"no"
0	0	0	0	727.4	727.4	"no"
0	0	0	0	1265.05	1265.05	"no"
0	0	0	0	1457.5	1457.5	"no"
0	0	0	0	1290.55555555556	1290.55555555556	"no"
0	0	0	0	2959.33333333333	2959.33333333333	"no"
0	0	0	0	2470.11111111111	2470.11111111111	"no"
0	0	0	0	477	477	"no"
0	0	0	0	10832	10832	"no"
163.345311989548	0	1.00000000000001	0	824	824	"no"
0	0	0	0	3740.75	3740.75	"no"
0	0	0	0	2188.88888888889	2188.88888888889	"no"
0	157.08451146717	0	1.00000000000001	1970	1970	"no"
0	0	0	0	3712.83333333333	3712.83333333333	"no"
0	0	0	0	4289.625	4289.625	"no"
0	0	0	0	2479.5	2479.5	"no"
0	0	0	0	3067	3067	"no"
0	0	0	0	1209.5	1209.5	"no"
0	0	0	0	321	321	"no"
0	0	0	0	3352.375	3352.375	"no"
0	0	0	0	2312.88888888889	2312.88888888889	"no"
326.690623979097	942.507068803023	2.00000000000003	6.00000000000004	493	493.112889801445	"no"
0	0	0	0	1325.66666666667	1325.66666666667	"no"
0	0	0	0	2822.7	2822.7	"no"
0	0	0	0	644	644	"no"
0	0	0	0	5386.4	5386.4	"no"
0	0	0	0	2391.55555555556	2391.55555555556	"no"
0	0	0	0	5201	5201	"no"
0	0	0	0	2853.09677419355	2853.09677419355	"no"
0	0	0	0	628	628	"no"
163.345311989548	0	1.00000000000001	0	861	861	"no"
0	0	0	0	1504.4	1504.4	"no"
0	0	0	0	1544.5	1544.5	"no"
0	0	0	0	1715.57142857143	1715.57142857143	"no"
0	0	0	0	1599.55555555556	1599.55555555556	"no"
0	0	0	0	2064.28571428571	2064.28571428571	"no"
0	0	0	0	6958.33333333333	6958.33333333333	"no"
0	0	0	0	3379.4	3379.4	"no"
0	0	0	0	3854.5	3854.5	"no"
0	0	0	0	1986.4	1986.4	"no"
0	0	0	0	3704.83333333333	3704.83333333333	"no"
0	0	0	0	1933.33333333333	1933.33333333333	"no"
0	0	0	0	837.5	837.5	"no"
163.345311989548	157.08451146717	1.00000000000001	1.00000000000001	1823	1823	"no"
0	0	0	0	2888.5	2888.5	"no"
0	157.084511467171	0	1.00000000000001	2636.16666666667	2636.16666666667	"no"
0	0	0	0	3141	3141	"no"
0	0	0	0	2430	2430	"no"
0	0	0	0	3236.33333333333	3236.33333333333	"no"
0	0	0	0	2700.66666666667	2700.66666666667	"no"
0	0	0	0	6726	6726	"no"
0	0	0	0	1359.64285714286	1359.64285714286	"no"
0	0	0	0	1913.93333333333	1913.93333333333	"no"
0	0	0	0	2270.5	2270.5	"no"
0	0	0	0	3298.25	3298.25	"no"
163.345311989548	314.169022934341	1.00000000000001	2.00000000000001	804	804	"no"
0	0	0	0	1481	1481	"no"
0	0	0	0	505	505	"no"
0	0	0	0	2160	2160	"no"
0	0	0	0	2177.5	2177.5	"no"
163.345311989548	0	1.00000000000001	0	3078.5	3078.5	"no"
0	0	0	0	1597.05	1597.05	"no"
0	0	0	0	4720	4720	"no"
0	0	0	0	1830.85714285714	1830.85714285714	"no"
0	0	0	0	1179.75	1179.75	"no"
0	0	0	0	1907	1907	"no"
0	0	0	0	2467	2467	"no"
0	0	0	0	1852.23076923077	1852.23076923077	"no"
0	0	0	0	1530.30769230769	1530.30769230769	"no"
0	0	0	0	1426.28571428571	1426.28571428571	"no"
0	0	0	0	8435	8435	"no"
0	0	0	0	1371.92857142857	1371.92857142857	"no"
0	0	0	0	1561.6	1561.6	"no"
0	0	0	0	4424	4424	"no"
0	0	0	0	1326.8	1326.8	"no"
0	0	0	0	2972	2972	"no"
0	0	0	0	3018	3018	"no"
0	0	0	0	1118.75	1118.75	"no"
0	0	0	0	1519.75	1519.75	"no"
0	78.5422557335853	0	0.500000000000004	478.495210704002	507.666666666667	"no"
0	0	0	0	1126.42857142857	1126.42857142857	"no"
0	0	0	0	3272.94444444444	3272.94444444444	"no"
0	157.08451146717	0	1.00000000000001	646	646	"no"
0	0	0	0	817.923076923077	817.923076923077	"no"
163.345311989548	0	1.00000000000001	0	808.5	781.777579655334	"no"
0	0	0	0	365	365	"no"
0	157.08451146717	0	1.00000000000001	632	632	"no"
0	0	0	0	4166	4166	"no"
0	0	0	0	1587.5	1587.5	"no"
0	0	0	0	3780	3780	"no"
0	0	0	0	2648.61111111111	2648.61111111111	"no"
0	0	0	0	2326.91666666667	2326.91666666667	"no"
0	0	0	0	1426.5	1426.5	"no"
0	0	0	0	897.923076923077	897.923076923077	"no"
0	0	0	0	1089.92857142857	1089.92857142857	"no"
0	0	0	0	925.8125	925.8125	"no"
0	0	0	0	1188.33333333333	1188.33333333333	"no"
0	0	0	0	1740.14285714286	1740.14285714286	"no"
0	0	0	0	2212.4	2212.4	"no"
326.690623979096	1570.84511467171	2.00000000000002	10.0000000000001	385	376.128950533586	"no"
0	0	0	0	2626.75	2626.75	"no"
0	0	0	0	1937.57142857143	1937.57142857143	"no"
0	0	0	0	2112.8	2112.8	"no"
0	0	0	0	2333	2333	"no"
0	0	0	0	1351.28571428571	1351.28571428571	"no"
0	0	0	0	2782.5	2782.5	"no"
0	0	0	0	1205.7	1205.7	"no"
0	0	0	0	1366.4347826087	1366.4347826087	"no"
0	0	0	0	1170.125	1170.125	"no"
0	0	0	0	2094	2094	"no"
0	0	0	0	3244.6	3244.6	"no"
0	0	0	0	4302.25	4302.25	"no"
0	0	0	0	2639.88235294118	2639.88235294118	"no"
0	0	0	0	1496.30769230769	1496.30769230769	"no"
0	0	0	0	2445	2445	"no"
0	0	0	0	1080.83333333333	1080.83333333333	"no"
0	0	0	0	1330.44444444444	1330.44444444444	"no"
0	0	0	0	1465	1465	"no"
0	0	0	0	1900.83333333333	1900.83333333333	"no"
0	0	0	0	3384.75	3384.75	"no"
0	0	0	0	2838.4	2838.4	"no"
0	0	0	0	1755.6	1755.6	"no"
0	0	0	0	1445.25	1445.25	"no"
0	0	0	0	2119.48148148148	2119.48148148148	"no"
163.345311989548	0	1.00000000000001	0	1724	1724	"no"
490.035935968645	0	3.00000000000004	0	1535.66548665365	1538.12069135614	"no"
0	0	0	0	2013	2013	"no"
0	0	0	0	5778	5778	"no"
0	0	0	0	3642.33333333333	3642.33333333333	"no"
0	0	0	0	4457.23684210526	4457.23684210526	"no"
0	0	0	0	3268.25	3268.25	"no"
0	0	0	0	1400	1400	"no"
0	0	0	0	2230.53333333333	2230.53333333333	"no"
0	0	0	0	2088	2088	"no"
0	0	0	0	2064.33333333333	2064.33333333333	"no"
0	0	0	0	3225.25	3225.25	"no"
0	0	0	0	875.5	875.5	"no"
0	0	0	0	2541	2541	"no"
0	0	0	0	1215.6	1215.6	"no"
0	0	0	0	3160	3160	"no"
0	0	0	0	1852.68421052632	1852.68421052632	"no"
0	0	0	0	1429.5	1429.5	"no"
0	0	0	0	1729.5	1729.5	"no"
0	0	0	0	2020.90909090909	2020.90909090909	"no"
0	0	0	0	3331	3331	"no"
0	0	0	0	2128.31578947368	2128.31578947368	"no"
0	157.08451146717	0	1.00000000000001	2513.5	2513.5	"no"
0	0	0	0	1375	1375	"no"
0	0	0	0	1654.52941176471	1654.52941176471	"no"
0	0	0	0	1653	1653	"no"
0	0	0	0	1181.42857142857	1181.42857142857	"no"
0	0	0	0	1861	1861	"no"
0	0	0	0	1113.33333333333	1113.33333333333	"no"
0	0	0	0	1262	1262	"no"
0	0	0	0	1469	1469	"no"
0	0	0	0	1883	1883	"no"
0	0	0	0	3875.5	3875.5	"no"
0	0	0	0	1140.33333333333	1140.33333333333	"no"
0	0	0	0	2514.63888888889	2514.63888888889	"no"
0	0	0	0	1859	1859	"no"
0	0	0	0	1445.76923076923	1445.76923076923	"no"
0	0	0	0	1609.69230769231	1609.69230769231	"no"
0	0	0	0	1724	1724	"no"
0	0	0	0	2013	2013	"no"
0	0	0	0	3713	3713	"no"
0	0	0	0	1691.5	1691.5	"no"
0	0	0	0	3732.6	3732.6	"no"
0	0	0	0	1149.22222222222	1149.22222222222	"no"
0	0	0	0	1454.42857142857	1454.42857142857	"no"
0	0	0	0	759	759	"no"
0	0	0	0	3661.5	3661.5	"no"
0	0	0	0	796	796	"no"
0	0	0	0	1952	1952	"no"
0	0	0	0	1013.6	1013.6	"no"
0	0	0	0	1744.8	1744.8	"no"
0	0	0	0	1124	1124	"no"
0	0	0	0	1069	1069	"no"
0	0	0	0	2362.46666666667	2362.46666666667	"no"
0	0	0	0	1318.83333333333	1318.83333333333	"no"
0	0	0	0	1343.16666666667	1343.16666666667	"no"
0	0	0	0	2385.33333333333	2385.33333333333	"no"
0	0	0	0	2145.33333333333	2145.33333333333	"no"
108.896874659699	104.72300764478	0.666666666666676	0.666666666666672	1812	1812	"no"
0	0	0	0	2728	2728	"no"
0	0	0	0	2047.66666666667	2047.66666666667	"no"
0	0	0	0	1792	1792	"no"
0	0	0	0	2188	2188	"no"
163.345311989548	157.08451146717	1.00000000000001	1.00000000000001	790	790	"no"
0	0	0	0	2958	2958	"no"
0	0	0	0	3485.71428571429	3485.71428571429	"no"
0	0	0	0	2750	2750	"no"
0	0	0	0	3295	3295	"no"
0	0	0	0	3392	3392	"no"
0	0	0	0	2636.33333333333	2636.33333333333	"no"
0	0	0	0	1415	1415	"no"
0	0	0	0	4638	4638	"no"
0	0	0	0	1188	1188	"no"
0	0	0	0	1547	1547	"no"
0	0	0	0	2744	2744	"no"
0	0	0	0	2100.25	2100.25	"no"
0	0	0	0	1659.33333333333	1659.33333333333	"no"
0	0	0	0	2734	2734	"no"
0	0	0	0	1641	1641	"no"
326.690623979097	157.08451146717	2.00000000000003	1.00000000000001	1403.02899169922	1640.5	"no"
0	0	0	0	2006.5	2006.5	"no"
0	0	0	0	2380.92307692308	2380.92307692308	"no"
0	0	0	0	3050.66666666667	3050.66666666667	"no"
0	0	0	0	1727.11111111111	1727.11111111111	"no"
0	0	0	0	1571.16666666667	1571.16666666667	"no"
0	0	0	0	2836.5	2836.5	"no"
0	0	0	0	895.5	895.5	"no"
163.345311989548	157.08451146717	1.00000000000001	1.00000000000001	991	991	"no"
0	0	0	0	1642.11111111111	1642.11111111111	"no"
0	0	0	0	3309.27272727273	3309.27272727273	"no"
163.345311989548	471.253534401512	1.00000000000001	3.00000000000002	608	546.063695398623	"no"
0	0	0	0	3086.25	3086.25	"no"
0	0	0	0	3618.58823529412	3618.58823529412	"no"
0	0	0	0	343	343	"no"
0	0	0	0	751.333333333333	751.333333333333	"no"
0	0	0	0	5666.66666666667	5666.66666666667	"no"
0	0	0	0	889	889	"no"
0	0	0	0	2250.2	2250.2	"no"
0	0	0	0	1175.16666666667	1175.16666666667	"no"
163.345311989548	0	1.00000000000001	0	1359	1359	"no"
0	0	0	0	1697.5	1697.5	"no"
0	0	0	0	1860.5	1860.5	"no"
0	0	0	0	1061.4	1061.4	"no"
0	0	0	0	2017	2017	"no"
0	0	0	0	4191.5	4191.5	"no"
0	0	0	0	1537.45454545455	1537.45454545455	"no"
0	0	0	0	1203	1203	"no"
0	0	0	0	2388	2388	"no"
0	0	0	0	2458.4	2458.4	"no"
0	0	0	0	2474.75	2474.75	"no"
0	0	0	0	3036.55555555556	3036.55555555556	"no"
0	0	0	0	4736	4736	"no"
0	0	0	0	1247	1247	"no"
0	157.08451146717	0	1.00000000000001	2423	2423	"no"
0	0	0	0	1528.55555555556	1528.55555555556	"no"
0	0	0	0	1453.6	1453.6	"no"
0	0	0	0	1199.18181818182	1199.18181818182	"no"
163.345311989548	0	1.00000000000001	0	1714	1714	"no"
0	0	0	0	1456.00002930537	1456.00002930537	"no"
0	0	0	0	1030.5	1030.5	"no"
0	0	0	0	2379.25	2379.25	"no"
0	0	0	0	3137	3137	"no"
0	0	0	0	1518.5	1518.5	"no"
0	0	0	0	1285.91666666667	1285.91666666667	"no"
0	0	0	0	1786.41666666667	1786.41666666667	"no"
0	0	0	0	1101.94736842105	1101.94736842105	"no"
0	0	0	0	2928.75	2928.75	"no"
0	0	0	0	1450	1450	"no"
0	0	0	0	1023.18181818182	1023.18181818182	"no"
0	0	0	0	1161.28571428571	1161.28571428571	"no"
0	0	0	0	1320.71428571429	1320.71428571429	"no"
0	0	0	0	1731.58333333333	1731.58333333333	"no"
0	0	0	0	2027.6	2027.6	"no"
0	0	0	0	865	865	"no"
0	0	0	0	3485	3485	"no"
163.345311989548	0	1.00000000000001	0	2959	2959	"no"
0	0	0	0	2485.2224974101	2485.2224974101	"no"
0	0	0	0	1613.625	1613.625	"no"
0	0	0	0	970.227272727273	970.227272727273	"no"
0	0	0	0	1553.29411764706	1553.29411764706	"no"
0	0	0	0	1353.30769230769	1353.30769230769	"no"
0	0	0	0	1915.63636363636	1915.63636363636	"no"
0	0	0	0	1300.75	1300.75	"no"
0	157.08451146717	0	1.00000000000001	1848.66666666667	1848.66666666667	"no"
0	0	0	0	1338.41666666667	1338.41666666667	"no"
0	0	0	0	1812.88888888889	1812.88888888889	"no"
0	0	0	0	708	708	"no"
0	0	0	0	1675.75	1675.75	"no"
0	0	0	0	985.236842105263	985.236842105263	"no"
0	0	0	0	2849.6	2849.6	"no"
0	0	0	0	1642	1642	"no"
326.690623979097	157.08451146717	2.00000000000003	1.00000000000001	959.089029947917	959	"no"
0	0	0	0	1051.86666666667	1051.86666666667	"no"
0	0	0	0	1908.6	1908.6	"no"
163.345311989548	0	1.00000000000001	0	1296	1321.33484802901	"no"
0	0	0	0	1470	1470	"no"
0	0	0	0	2719	2719	"no"
0	0	0	0	1678.94736842105	1678.94736842105	"no"
0	0	0	0	1550	1550	"no"
0	0	0	0	1963.58333333333	1963.58333333333	"no"
0	0	0	0	958	958	"no"
0	0	0	0	1376.52	1376.52	"no"
0	0	0	0	3081	3081	"no"
0	157.08451146717	0	1.00000000000001	1320	1320	"no"
0	0	0	0	1456.875	1456.875	"no"
0	0	0	0	648	648	"no"
0	0	0	0	3469.66666666667	3469.66666666667	"no"
0	0	0	0	898.583333333333	898.583333333333	"no"
0	0	0	0	2317.42857142857	2317.42857142857	"no"
0	0	0	0	2093.375	2093.375	"no"
0	0	0	0	2231.125	2231.125	"no"
0	0	0	0	929	929	"no"
0	0	0	0	2012.5	2012.5	"no"
0	0	0	0	3002	3002	"no"
0	0	0	0	6415	6415	"no"
0	0	0	0	2366.375	2366.375	"no"
0	0	0	0	1899.77777777778	1899.77777777778	"no"
0	0	0	0	2244.5	2244.5	"no"
0	0	0	0	1181.73076923077	1181.73076923077	"no"
0	0	0	0	1236	1236	"no"
0	0	0	0	1044.75	1044.75	"no"
0	0	0	0	1042	1042	"no"
0	0	0	0	645.666666666667	645.666666666667	"no"
0	0	0	0	1849	1849	"no"
0	0	0	0	1035.4	1035.4	"no"
0	0	0	0	1907.2	1907.2	"no"
0	0	0	0	1096	1096	"no"
0	0	0	0	1167	1167	"no"
0	0	0	0	1075	1075	"no"
0	0	0	0	348	348	"no"
0	0	0	0	1478.125	1478.125	"no"
0	0	0	0	3530	3530	"no"
0	0	0	0	1841.8	1841.8	"no"
0	0	0	0	1627.17647058824	1627.17647058824	"no"
0	0	0	0	2031.83333333333	2031.83333333333	"no"
0	0	0	0	1718.33333333333	1718.33333333333	"no"
0	0	0	0	1309.59090909091	1309.59090909091	"no"
0	0	0	0	2389.33333333333	2389.33333333333	"no"
0	0	0	0	1663.5	1663.5	"no"
0	0	0	0	1605.25	1605.25	"no"
0	0	0	0	1311.1	1311.1	"no"
0	0	0	0	782.5	782.5	"no"
0	0	0	0	1338.5	1338.5	"no"
0	0	0	0	1148	1148	"no"
0	0	0	0	1216.9	1216.9	"no"
0	0	0	0	1453.5	1453.5	"no"
0	0	0	0	1434	1434	"no"
0	0	0	0	1642.25	1642.25	"no"
0	0	0	0	1392	1392	"no"
163.345311989548	0	1.00000000000001	0	4017	4017	"no"
0	0	0	0	2243.66666666667	2243.66666666667	"no"
0	0	0	0	1625.91666666667	1625.91666666667	"no"
0	0	0	0	878.363636363636	878.363636363636	"no"
0	0	0	0	1520.75	1520.75	"no"
0	0	0	0	962.666666666667	962.666666666667	"no"
0	0	0	0	1613.84615384615	1613.84615384615	"no"
0	0	0	0	3350.36363636364	3350.36363636364	"no"
0	0	0	0	1537.71428571429	1537.71428571429	"no"
0	0	0	0	5214	5214	"no"
0	0	0	0	1350.88235294118	1350.88235294118	"no"
0	0	0	0	3145.4	3145.4	"no"
0	0	0	0	1493	1493	"no"
0	0	0	0	1450.55555555556	1450.55555555556	"no"
0	0	0	0	737.5	737.5	"no"
0	0	0	0	2725.5	2725.5	"no"
0	0	0	0	1388.33333333333	1388.33333333333	"no"
0	0	0	0	1152	1152	"no"
0	0	0	0	1803	1803	"no"
0	0	0	0	1087.75	1087.75	"no"
0	0	0	0	1963	1963	"no"
0	0	0	0	1071	1071	"no"
0	0	0	0	2000.1	2000.1	"no"
0	0	0	0	3304.33333333333	3304.33333333333	"no"
0	0	0	0	3933.3	3933.3	"no"
0	0	0	0	1788.3	1788.3	"no"
0	0	0	0	985.5	985.5	"no"
0	0	0	0	1610.04545454545	1610.04545454545	"no"
0	0	0	0	2250.75	2250.75	"no"
163.345311989548	157.08451146717	1.00000000000001	1.00000000000001	1030	1030	"no"
0	0	0	0	4254	4254	"no"
0	0	0	0	5874.77777777778	5874.77777777778	"no"
0	0	0	0	705.6	705.6	"no"
0	0	0	0	2340.33333333333	2340.33333333333	"no"
0	0	0	0	956.333333333333	956.333333333333	"no"
0	0	0	0	2786.23333333333	2786.23333333333	"no"
0	0	0	0	2976.5	2976.5	"no"
0	0	0	0	2516.47619047619	2516.47619047619	"no"
0	0	0	0	1682.66666666667	1682.66666666667	"no"
0	0	0	0	3044.45454545455	3044.45454545455	"no"
0	0	0	0	2237.14285714286	2237.14285714286	"no"
0	0	0	0	2171.70588235294	2171.70588235294	"no"
0	0	0	0	4757	4757	"no"
0	0	0	0	2644.66666666667	2644.66666666667	"no"
4900.35935968644	4869.61985548229	30.0000000000004	31.0000000000002	657.25	600.783491296949	"no"
0	0	0	0	995	995	"no"
0	157.08451146717	0	1.00000000000001	1191	1191	"no"
0	0	0	0	1154.66666666667	1154.66666666667	"no"
0	0	0	0	4317	4317	"no"
0	0	0	0	1542.77777777778	1542.77777777778	"no"
0	0	0	0	1510	1510	"no"
0	0	0	0	1818.33333333333	1818.33333333333	"no"
0	0	0	0	1506.5	1506.5	"no"
0	0	0	0	3647.71428571429	3647.71428571429	"no"
0	0	0	0	747.333333333333	747.333333333333	"no"
0	0	0	0	705.142857142857	705.142857142857	"no"
326.690623979096	0	2.00000000000002	0	1549	1549	"no"
0	0	0	0	1834.6	1834.6	"no"
0	0	0	0	1679	1679	"no"
0	0	0	0	1507	1507	"no"
0	0	0	0	2448.66666666667	2448.66666666667	"no"
0	0	0	0	1092.66666666667	1092.66666666667	"no"
0	0	0	0	1391.92307692308	1391.92307692308	"no"
0	0	0	0	3116.75	3116.75	"no"
0	0	0	0	1330.8	1330.8	"no"
0	0	0	0	1761.63636363636	1761.63636363636	"no"
0	0	0	0	2297.5	2297.5	"no"
0	0	0	0	2706.64285714286	2706.64285714286	"no"
0	0	0	0	1370.88235294118	1370.88235294118	"no"
0	0	0	0	701.5	701.5	"no"
0	0	0	0	2949.66666666667	2949.66666666667	"no"
0	0	0	0	2680.5	2680.5	"no"
0	0	0	0	2419.88888888889	2419.88888888889	"no"
0	0	0	0	2392	2392	"no"
0	0	0	0	2657.33333333333	2657.33333333333	"no"
0	0	0	0	1910.25	1910.25	"no"
0	0	0	0	1472.83333333333	1472.83333333333	"no"
0	157.08451146717	0	1.00000000000001	2582	2582	"no"
3593.59686377006	2827.52120640907	22.0000000000003	18.0000000000001	1028	1028	"no"
0	0	0	0	1481.18181818182	1481.18181818182	"no"
0	0	0	0	4017	4017	"no"
0	0	0	0	952.833333333333	952.833333333333	"no"
0	0	0	0	1297	1297	"no"
0	0	0	0	1729.66666666667	1729.66666666667	"no"
0	0	0	0	1084.5	1084.5	"no"
